id,list_of_equipment_id,equipment_value,created_at,updated_at
2520,5,0,2021-07-18 11:52:12,2021-07-18 11:52:12
2521,4,0,2021-07-18 11:52:33,2021-07-18 11:52:33
2522,3,2,2021-07-18 11:53:57,2021-07-18 11:53:57
2523,2,0.14,2021-07-18 11:55:08,2021-07-18 11:55:08
2524,4,0,2021-07-18 11:55:42,2021-07-18 11:55:42
2525,3,1,2021-07-18 11:57:03,2021-07-18 11:57:03
2526,5,1,2021-07-18 11:57:26,2021-07-18 11:57:26
2527,6,1,2021-07-18 11:57:46,2021-07-18 11:57:46
2528,2,1.02,2021-07-18 11:59:36,2021-07-18 11:59:36
2529,2,0.72,2021-07-18 12:01:03,2021-07-18 12:01:03
2530,4,0,2021-07-18 12:02:23,2021-07-18 12:02:23
2531,3,1,2021-07-18 12:04:19,2021-07-18 12:04:19
2532,3,0,2021-07-18 12:05:31,2021-07-18 12:05:31
2533,2,1.19,2021-07-18 12:06:04,2021-07-18 12:06:04
2534,4,1,2021-07-18 12:06:53,2021-07-18 12:06:53
2535,3,1,2021-07-18 12:11:09,2021-07-18 12:11:09
2536,4,1,2021-07-18 12:11:54,2021-07-18 12:11:54
2537,5,0,2021-07-18 12:13:55,2021-07-18 12:13:55
2538,6,1,2021-07-18 12:14:12,2021-07-18 12:14:12
2539,3,0,2021-07-18 12:14:57,2021-07-18 12:14:57
2540,2,0.5,2021-07-18 12:16:55,2021-07-18 12:16:55
2541,6,1,2021-07-18 12:18:15,2021-07-18 12:18:15
2542,5,1,2021-07-18 12:19:56,2021-07-18 12:19:56
2543,1,2.10,2021-07-18 12:23:08,2021-07-18 12:23:08
2544,5,1,2021-07-18 12:25:10,2021-07-18 12:25:10
2545,6,0,2021-07-18 12:25:52,2021-07-18 12:25:52
2546,6,0,2021-07-18 12:25:54,2021-07-18 12:25:54
2547,3,1,2021-07-18 12:26:16,2021-07-18 12:26:16
2548,4,1,2021-07-18 12:27:21,2021-07-18 12:27:21
2549,2,0.72,2021-07-18 12:29:35,2021-07-18 12:29:35
2550,6,1,2021-07-18 12:29:52,2021-07-18 12:29:52
2551,6,0,2021-07-18 12:29:58,2021-07-18 12:29:58
2552,2,1.04,2021-07-18 12:33:36,2021-07-18 12:33:36
2553,4,0,2021-07-18 12:39:49,2021-07-18 12:39:49
2554,2,1.07,2021-07-18 12:42:16,2021-07-18 12:42:16
2555,3,1,2021-07-18 12:43:11,2021-07-18 12:43:11
2556,6,0,2021-07-18 12:48:49,2021-07-18 12:48:49
2557,3,0,2021-07-18 12:52:21,2021-07-18 12:52:21
2558,4,0,2021-07-18 12:54:57,2021-07-18 12:54:57
2559,1,1.31,2021-07-18 12:57:12,2021-07-18 12:57:12
2560,3,0,2021-07-18 12:57:50,2021-07-18 12:57:50
2561,2,1.96,2021-07-18 12:58:31,2021-07-18 12:58:31
2562,2,1.04,2021-07-18 12:59:12,2021-07-18 12:59:12
2563,4,1,2021-07-18 12:59:55,2021-07-18 12:59:55
2564,2,0.97,2021-07-18 13:04:14,2021-07-18 13:04:14
2565,6,0,2021-07-18 13:05:11,2021-07-18 13:05:11
2566,1,0.66,2021-07-18 13:06:56,2021-07-18 13:06:56
2567,2,1.19,2021-07-18 13:06:58,2021-07-18 13:06:58
2568,5,0,2021-07-18 13:07:41,2021-07-18 13:07:41
2569,5,1,2021-07-18 13:09:18,2021-07-18 13:09:18
2570,4,1,2021-07-18 13:09:42,2021-07-18 13:09:42
2571,3,2,2021-07-18 13:10:31,2021-07-18 13:10:31
2572,4,1,2021-07-18 13:14:45,2021-07-18 13:14:45
2573,6,1,2021-07-18 13:15:13,2021-07-18 13:15:13
2574,6,0,2021-07-18 13:15:25,2021-07-18 13:15:25
2575,2,0.32,2021-07-18 13:15:36,2021-07-18 13:15:36
2576,4,1,2021-07-18 13:22:41,2021-07-18 13:22:41
2577,5,1,2021-07-18 13:24:58,2021-07-18 13:24:58
2578,4,0,2021-07-18 13:27:46,2021-07-18 13:27:46
2579,6,1,2021-07-18 13:28:42,2021-07-18 13:28:42
2580,6,1,2021-07-18 13:31:05,2021-07-18 13:31:05
2581,5,1,2021-07-18 13:31:45,2021-07-18 13:31:45
2582,4,0,2021-07-18 13:38:59,2021-07-18 13:38:59
2583,1,6.14,2021-07-18 13:39:13,2021-07-18 13:39:13
2584,1,5.96,2021-07-18 13:40:04,2021-07-18 13:40:04
2585,2,1.01,2021-07-18 13:41:09,2021-07-18 13:41:09
2586,4,0,2021-07-18 13:43:10,2021-07-18 13:43:10
2587,2,0.58,2021-07-18 13:44:50,2021-07-18 13:44:50
2588,3,1,2021-07-18 13:53:32,2021-07-18 13:53:32
2589,2,1.25,2021-07-18 13:54:39,2021-07-18 13:54:39
2590,6,1,2021-07-18 13:59:02,2021-07-18 13:59:02
2591,2,1.74,2021-07-18 14:03:48,2021-07-18 14:03:48
2592,2,1.42,2021-07-18 14:05:21,2021-07-18 14:05:21
2593,5,0,2021-07-18 14:06:37,2021-07-18 14:06:37
2594,5,1,2021-07-18 14:12:47,2021-07-18 14:12:47
2595,3,1,2021-07-18 14:13:39,2021-07-18 14:13:39
2596,4,0,2021-07-18 14:18:41,2021-07-18 14:18:41
2597,5,1,2021-07-18 14:19:15,2021-07-18 14:19:15
2598,5,0,2021-07-18 14:19:50,2021-07-18 14:19:50
2599,6,1,2021-07-18 14:21:54,2021-07-18 14:21:54
2600,6,0,2021-07-18 14:24:52,2021-07-18 14:24:52
2601,6,0,2021-07-18 14:25:25,2021-07-18 14:25:25
2602,5,0,2021-07-18 14:29:18,2021-07-18 14:29:18
2603,1,5.08,2021-07-18 14:30:22,2021-07-18 14:30:22
2604,4,0,2021-07-18 14:30:48,2021-07-18 14:30:48
2605,2,0.92,2021-07-18 14:32:51,2021-07-18 14:32:51
2606,5,1,2021-07-18 14:32:58,2021-07-18 14:32:58
2607,4,0,2021-07-18 14:33:22,2021-07-18 14:33:22
2608,6,0,2021-07-18 14:36:32,2021-07-18 14:36:32
2609,2,1.41,2021-07-18 14:36:44,2021-07-18 14:36:44
2610,2,0.86,2021-07-18 14:37:47,2021-07-18 14:37:47
2611,6,1,2021-07-18 14:39:59,2021-07-18 14:39:59
2612,3,1,2021-07-18 14:43:16,2021-07-18 14:43:16
2613,4,1,2021-07-18 14:44:20,2021-07-18 14:44:20
2614,6,1,2021-07-18 14:46:00,2021-07-18 14:46:00
2615,6,1,2021-07-18 14:48:10,2021-07-18 14:48:10
2616,4,0,2021-07-18 14:48:18,2021-07-18 14:48:18
2617,2,0.79,2021-07-18 14:51:26,2021-07-18 14:51:26
2618,1,0.55,2021-07-18 14:57:10,2021-07-18 14:57:10
2619,4,1,2021-07-18 15:02:42,2021-07-18 15:02:42
2620,1,4.56,2021-07-18 15:05:47,2021-07-18 15:05:47
2621,6,0,2021-07-18 15:07:23,2021-07-18 15:07:23
2622,6,1,2021-07-18 15:07:44,2021-07-18 15:07:44
2623,6,0,2021-07-18 15:09:22,2021-07-18 15:09:22
2624,6,1,2021-07-18 15:12:33,2021-07-18 15:12:33
2625,6,0,2021-07-18 15:14:19,2021-07-18 15:14:19
2626,2,1.04,2021-07-18 15:14:29,2021-07-18 15:14:29
2627,3,0,2021-07-18 15:21:16,2021-07-18 15:21:16
2628,1,11.67,2021-07-18 15:22:26,2021-07-18 15:22:26
2629,1,5.55,2021-07-18 15:23:14,2021-07-18 15:23:14
2630,1,3.34,2021-07-18 15:24:35,2021-07-18 15:24:35
2631,5,0,2021-07-18 15:25:13,2021-07-18 15:25:13
2632,4,0,2021-07-18 15:28:58,2021-07-18 15:28:58
2633,1,5.89,2021-07-18 15:31:26,2021-07-18 15:31:26
2634,5,0,2021-07-18 15:32:55,2021-07-18 15:32:55
2635,6,1,2021-07-18 15:34:48,2021-07-18 15:34:48
2636,3,0,2021-07-18 15:35:49,2021-07-18 15:35:49
2637,1,3.44,2021-07-18 15:36:35,2021-07-18 15:36:35
2638,1,13.19,2021-07-18 15:38:47,2021-07-18 15:38:47
2639,3,1,2021-07-18 15:41:44,2021-07-18 15:41:44
2640,2,0.91,2021-07-18 15:42:57,2021-07-18 15:42:57
2641,4,1,2021-07-18 15:43:40,2021-07-18 15:43:40
2642,5,1,2021-07-18 15:44:22,2021-07-18 15:44:22
2643,4,0,2021-07-18 15:44:44,2021-07-18 15:44:44
2644,3,1,2021-07-18 15:45:33,2021-07-18 15:45:33
2645,2,1.28,2021-07-18 15:45:52,2021-07-18 15:45:52
2646,6,1,2021-07-18 15:46:47,2021-07-18 15:46:47
2647,6,1,2021-07-18 15:51:46,2021-07-18 15:51:46
2648,4,1,2021-07-18 15:55:13,2021-07-18 15:55:13
2649,3,1,2021-07-18 15:56:28,2021-07-18 15:56:28
2650,1,13.34,2021-07-18 15:59:16,2021-07-18 15:59:16
2651,4,1,2021-07-18 16:02:17,2021-07-18 16:02:17
2652,2,0.13,2021-07-18 16:04:05,2021-07-18 16:04:05
2653,1,1.23,2021-07-18 16:05:12,2021-07-18 16:05:12
2654,1,5.62,2021-07-18 16:08:19,2021-07-18 16:08:19
2655,1,5.14,2021-07-18 16:08:45,2021-07-18 16:08:45
2656,5,1,2021-07-18 16:15:21,2021-07-18 16:15:21
2657,5,0,2021-07-18 16:15:55,2021-07-18 16:15:55
2658,1,6.69,2021-07-18 16:17:26,2021-07-18 16:17:26
2659,4,1,2021-07-18 16:19:00,2021-07-18 16:19:00
2660,2,1.63,2021-07-18 16:22:44,2021-07-18 16:22:44
2661,5,1,2021-07-18 16:22:50,2021-07-18 16:22:50
2662,4,1,2021-07-18 16:23:22,2021-07-18 16:23:22
2663,5,0,2021-07-18 16:23:59,2021-07-18 16:23:59
2664,2,1.07,2021-07-18 16:26:53,2021-07-18 16:26:53
2665,1,6.09,2021-07-18 16:34:17,2021-07-18 16:34:17
2666,3,1,2021-07-18 16:36:55,2021-07-18 16:36:55
2667,5,1,2021-07-18 16:37:19,2021-07-18 16:37:19
2668,1,6.30,2021-07-18 16:40:26,2021-07-18 16:40:26
2669,6,1,2021-07-18 16:43:55,2021-07-18 16:43:55
2670,3,1,2021-07-18 16:46:10,2021-07-18 16:46:10
2671,5,1,2021-07-18 16:47:50,2021-07-18 16:47:50
2672,2,0.75,2021-07-18 16:50:32,2021-07-18 16:50:32
2673,3,2,2021-07-18 16:52:57,2021-07-18 16:52:57
2674,2,0.77,2021-07-18 16:55:20,2021-07-18 16:55:20
2675,2,0.84,2021-07-18 16:57:27,2021-07-18 16:57:27
2676,5,0,2021-07-18 17:00:13,2021-07-18 17:00:13
2677,5,1,2021-07-18 17:01:03,2021-07-18 17:01:03
2678,2,1.18,2021-07-18 17:01:26,2021-07-18 17:01:26
2679,5,1,2021-07-18 17:02:06,2021-07-18 17:02:06
2680,6,0,2021-07-18 17:03:36,2021-07-18 17:03:36
2681,5,0,2021-07-18 17:04:26,2021-07-18 17:04:26
2682,6,0,2021-07-18 17:04:28,2021-07-18 17:04:28
2683,6,1,2021-07-18 17:05:24,2021-07-18 17:05:24
2684,2,1.79,2021-07-18 17:06:41,2021-07-18 17:06:41
2685,5,0,2021-07-18 17:10:11,2021-07-18 17:10:11
2686,4,0,2021-07-18 17:12:15,2021-07-18 17:12:15
2687,2,1.05,2021-07-18 17:22:36,2021-07-18 17:22:36
2688,3,1,2021-07-18 17:23:43,2021-07-18 17:23:43
2689,5,1,2021-07-18 17:23:56,2021-07-18 17:23:56
2690,5,0,2021-07-18 17:27:31,2021-07-18 17:27:31
2691,5,0,2021-07-18 17:30:02,2021-07-18 17:30:02
2692,5,0,2021-07-18 17:38:17,2021-07-18 17:38:17
2693,5,0,2021-07-18 17:42:07,2021-07-18 17:42:07
2694,5,0,2021-07-18 17:47:12,2021-07-18 17:47:12
2695,3,1,2021-07-18 17:47:40,2021-07-18 17:47:40
2696,5,1,2021-07-18 17:49:02,2021-07-18 17:49:02
2697,3,1,2021-07-18 17:50:31,2021-07-18 17:50:31
2698,4,0,2021-07-18 17:53:15,2021-07-18 17:53:15
2699,3,2,2021-07-18 17:55:07,2021-07-18 17:55:07
2700,3,0,2021-07-18 17:56:11,2021-07-18 17:56:11
2701,6,0,2021-07-18 17:59:01,2021-07-18 17:59:01
2702,4,0,2021-07-18 18:00:48,2021-07-18 18:00:48
2703,2,1.1,2021-07-18 18:00:53,2021-07-18 18:00:53
2704,5,0,2021-07-18 18:04:15,2021-07-18 18:04:15
2705,3,2,2021-07-18 18:07:32,2021-07-18 18:07:32
2706,2,0.78,2021-07-18 18:07:43,2021-07-18 18:07:43
2707,5,1,2021-07-18 18:10:16,2021-07-18 18:10:16
2708,4,1,2021-07-18 18:12:45,2021-07-18 18:12:45
2709,2,0.42,2021-07-18 18:13:17,2021-07-18 18:13:17
2710,6,1,2021-07-18 18:19:16,2021-07-18 18:19:16
2711,1,5.68,2021-07-18 18:23:23,2021-07-18 18:23:23
2712,3,0,2021-07-18 18:24:42,2021-07-18 18:24:42
2713,6,0,2021-07-18 18:26:50,2021-07-18 18:26:50
2714,4,0,2021-07-18 18:30:25,2021-07-18 18:30:25
2715,6,0,2021-07-18 18:39:22,2021-07-18 18:39:22
2716,3,2,2021-07-18 18:40:21,2021-07-18 18:40:21
2717,3,0,2021-07-18 18:41:46,2021-07-18 18:41:46
2718,2,1.75,2021-07-18 18:41:52,2021-07-18 18:41:52
2719,3,2,2021-07-18 18:42:16,2021-07-18 18:42:16
2720,4,1,2021-07-18 18:43:35,2021-07-18 18:43:35
2721,2,0.79,2021-07-18 18:44:39,2021-07-18 18:44:39
2722,6,0,2021-07-18 18:44:57,2021-07-18 18:44:57
2723,1,0.77,2021-07-18 18:46:04,2021-07-18 18:46:04
2724,2,1.03,2021-07-18 18:46:42,2021-07-18 18:46:42
2725,5,1,2021-07-18 18:48:22,2021-07-18 18:48:22
2726,6,0,2021-07-18 18:49:53,2021-07-18 18:49:53
2727,2,1.94,2021-07-18 18:51:40,2021-07-18 18:51:40
2728,4,1,2021-07-18 18:52:44,2021-07-18 18:52:44
2729,6,1,2021-07-18 18:53:40,2021-07-18 18:53:40
2730,5,1,2021-07-18 18:54:25,2021-07-18 18:54:25
2731,2,1.26,2021-07-18 18:56:14,2021-07-18 18:56:14
2732,1,13.60,2021-07-18 18:57:21,2021-07-18 18:57:21
2733,5,1,2021-07-18 18:59:31,2021-07-18 18:59:31
2734,2,0.95,2021-07-18 18:59:43,2021-07-18 18:59:43
2735,4,1,2021-07-18 19:00:05,2021-07-18 19:00:05
2736,6,1,2021-07-18 19:00:57,2021-07-18 19:00:57
2737,4,0,2021-07-18 19:01:00,2021-07-18 19:01:00
2738,3,2,2021-07-18 19:02:11,2021-07-18 19:02:11
2739,4,0,2021-07-18 19:05:06,2021-07-18 19:05:06
2740,6,0,2021-07-18 19:05:34,2021-07-18 19:05:34
2741,1,5.08,2021-07-18 19:07:12,2021-07-18 19:07:12
2742,4,0,2021-07-18 19:07:23,2021-07-18 19:07:23
2743,4,1,2021-07-18 19:08:03,2021-07-18 19:08:03
2744,4,1,2021-07-18 19:08:03,2021-07-18 19:08:03
2745,6,0,2021-07-18 19:09:01,2021-07-18 19:09:01
2746,6,0,2021-07-18 19:10:44,2021-07-18 19:10:44
2747,5,1,2021-07-18 19:11:15,2021-07-18 19:11:15
2748,5,0,2021-07-18 19:15:40,2021-07-18 19:15:40
2749,6,1,2021-07-18 19:16:41,2021-07-18 19:16:41
2750,6,1,2021-07-18 19:20:11,2021-07-18 19:20:11
2751,6,0,2021-07-18 19:25:23,2021-07-18 19:25:23
2752,6,0,2021-07-18 19:26:23,2021-07-18 19:26:23
2753,2,0.9,2021-07-18 19:26:38,2021-07-18 19:26:38
2754,4,0,2021-07-18 19:30:29,2021-07-18 19:30:29
2755,6,0,2021-07-18 19:31:19,2021-07-18 19:31:19
2756,2,0.2,2021-07-18 19:32:49,2021-07-18 19:32:49
2757,6,0,2021-07-18 19:34:01,2021-07-18 19:34:01
2758,3,2,2021-07-18 19:35:33,2021-07-18 19:35:33
2759,6,1,2021-07-18 19:36:43,2021-07-18 19:36:43
2760,4,0,2021-07-18 19:37:32,2021-07-18 19:37:32
2761,6,1,2021-07-18 19:38:27,2021-07-18 19:38:27
2762,3,2,2021-07-18 19:38:45,2021-07-18 19:38:45
2763,5,1,2021-07-18 19:38:47,2021-07-18 19:38:47
2764,1,10.21,2021-07-18 19:41:53,2021-07-18 19:41:53
2765,1,4.08,2021-07-18 19:44:27,2021-07-18 19:44:27
2766,3,1,2021-07-18 19:53:05,2021-07-18 19:53:05
2767,4,0,2021-07-18 19:53:20,2021-07-18 19:53:20
2768,3,2,2021-07-18 19:59:04,2021-07-18 19:59:04
2769,1,5.80,2021-07-18 20:00:47,2021-07-18 20:00:47
2770,1,4.58,2021-07-18 20:05:01,2021-07-18 20:05:01
2771,2,1.06,2021-07-18 20:09:01,2021-07-18 20:09:01
2772,2,1.2,2021-07-18 20:12:32,2021-07-18 20:12:32
2773,3,2,2021-07-18 20:18:09,2021-07-18 20:18:09
2774,3,1,2021-07-18 20:24:25,2021-07-18 20:24:25
2775,1,5.29,2021-07-18 20:25:48,2021-07-18 20:25:48
2776,3,0,2021-07-18 20:30:00,2021-07-18 20:30:00
2777,4,0,2021-07-18 20:33:22,2021-07-18 20:33:22
2778,2,0.19,2021-07-18 20:36:53,2021-07-18 20:36:53
2779,2,1.12,2021-07-18 20:40:41,2021-07-18 20:40:41
2780,4,0,2021-07-18 20:41:33,2021-07-18 20:41:33
2781,5,0,2021-07-18 20:42:31,2021-07-18 20:42:31
2782,5,1,2021-07-18 20:46:35,2021-07-18 20:46:35
2783,6,0,2021-07-18 20:49:54,2021-07-18 20:49:54
2784,2,0.81,2021-07-18 20:49:58,2021-07-18 20:49:58
2785,4,1,2021-07-18 20:51:08,2021-07-18 20:51:08
2786,5,0,2021-07-18 20:52:00,2021-07-18 20:52:00
2787,4,1,2021-07-18 20:52:06,2021-07-18 20:52:06
2788,3,0,2021-07-18 20:52:47,2021-07-18 20:52:47
2789,2,1.06,2021-07-18 20:52:50,2021-07-18 20:52:50
2790,2,0.83,2021-07-18 20:53:33,2021-07-18 20:53:33
2791,3,0,2021-07-18 20:53:54,2021-07-18 20:53:54
2792,6,0,2021-07-18 20:53:57,2021-07-18 20:53:57
2793,4,0,2021-07-18 20:54:55,2021-07-18 20:54:55
2794,2,1.16,2021-07-18 20:56:07,2021-07-18 20:56:07
2795,4,1,2021-07-18 20:56:43,2021-07-18 20:56:43
2796,2,0.97,2021-07-18 20:57:25,2021-07-18 20:57:25
2797,3,2,2021-07-18 21:00:55,2021-07-18 21:00:55
2798,3,0,2021-07-18 21:00:59,2021-07-18 21:00:59
2799,6,1,2021-07-18 21:01:41,2021-07-18 21:01:41
2800,6,1,2021-07-18 21:03:39,2021-07-18 21:03:39
2801,1,5.85,2021-07-18 21:05:11,2021-07-18 21:05:11
2802,3,2,2021-07-18 21:05:28,2021-07-18 21:05:28
2803,5,1,2021-07-18 21:06:07,2021-07-18 21:06:07
2804,6,1,2021-07-18 21:07:26,2021-07-18 21:07:26
2805,5,1,2021-07-18 21:07:32,2021-07-18 21:07:32
2806,1,2.14,2021-07-18 21:09:00,2021-07-18 21:09:00
2807,3,2,2021-07-18 21:09:07,2021-07-18 21:09:07
2808,1,10.85,2021-07-18 21:12:18,2021-07-18 21:12:18
2809,5,0,2021-07-18 21:14:03,2021-07-18 21:14:03
2810,4,0,2021-07-18 21:14:35,2021-07-18 21:14:35
2811,6,1,2021-07-18 21:15:17,2021-07-18 21:15:17
2812,5,0,2021-07-18 21:17:11,2021-07-18 21:17:11
2813,5,1,2021-07-18 21:18:47,2021-07-18 21:18:47
2814,3,1,2021-07-18 21:19:24,2021-07-18 21:19:24
2815,5,1,2021-07-18 21:22:09,2021-07-18 21:22:09
2816,1,9.95,2021-07-18 21:23:07,2021-07-18 21:23:07
2817,2,0.9,2021-07-18 21:23:39,2021-07-18 21:23:39
2818,3,1,2021-07-18 21:24:23,2021-07-18 21:24:23
2819,2,0.91,2021-07-18 21:27:11,2021-07-18 21:27:11
2820,2,0.76,2021-07-18 21:27:34,2021-07-18 21:27:34
2821,4,1,2021-07-18 21:28:26,2021-07-18 21:28:26
2822,6,0,2021-07-18 21:28:28,2021-07-18 21:28:28
2823,2,0.59,2021-07-18 21:31:13,2021-07-18 21:31:13
2824,4,0,2021-07-18 21:31:53,2021-07-18 21:31:53
2825,6,0,2021-07-18 21:32:52,2021-07-18 21:32:52
2826,5,0,2021-07-18 21:33:19,2021-07-18 21:33:19
2827,3,2,2021-07-18 21:34:16,2021-07-18 21:34:16
2828,3,1,2021-07-18 21:36:54,2021-07-18 21:36:54
2829,2,0.47,2021-07-18 21:39:36,2021-07-18 21:39:36
2830,3,2,2021-07-18 21:42:39,2021-07-18 21:42:39
2831,3,2,2021-07-18 21:43:20,2021-07-18 21:43:20
2832,6,0,2021-07-18 21:47:12,2021-07-18 21:47:12
2833,3,2,2021-07-18 21:48:27,2021-07-18 21:48:27
2834,4,1,2021-07-18 21:49:14,2021-07-18 21:49:14
2835,6,1,2021-07-18 21:49:53,2021-07-18 21:49:53
2836,6,1,2021-07-18 21:52:29,2021-07-18 21:52:29
2837,3,1,2021-07-18 21:55:15,2021-07-18 21:55:15
2838,1,5.23,2021-07-18 21:56:09,2021-07-18 21:56:09
2839,3,2,2021-07-18 21:59:29,2021-07-18 21:59:29
2840,2,1.62,2021-07-18 22:04:45,2021-07-18 22:04:45
2841,5,1,2021-07-18 22:05:07,2021-07-18 22:05:07
2842,4,1,2021-07-18 22:09:40,2021-07-18 22:09:40
2843,3,0,2021-07-18 22:11:34,2021-07-18 22:11:34
2844,3,0,2021-07-18 22:11:54,2021-07-18 22:11:54
2845,1,2.52,2021-07-18 22:14:33,2021-07-18 22:14:33
2846,6,0,2021-07-18 22:15:27,2021-07-18 22:15:27
2847,6,1,2021-07-18 22:16:24,2021-07-18 22:16:24
2848,6,0,2021-07-18 22:16:40,2021-07-18 22:16:40
2849,3,1,2021-07-18 22:17:20,2021-07-18 22:17:20
2850,6,0,2021-07-18 22:18:44,2021-07-18 22:18:44
2851,5,1,2021-07-18 22:19:58,2021-07-18 22:19:58
2852,3,0,2021-07-18 22:21:38,2021-07-18 22:21:38
2853,4,0,2021-07-18 22:22:22,2021-07-18 22:22:22
2854,4,1,2021-07-18 22:22:41,2021-07-18 22:22:41
2855,3,2,2021-07-18 22:23:04,2021-07-18 22:23:04
2856,4,0,2021-07-18 22:23:08,2021-07-18 22:23:08
2857,2,0.99,2021-07-18 22:24:10,2021-07-18 22:24:10
2858,2,1.19,2021-07-18 22:24:39,2021-07-18 22:24:39
2859,4,0,2021-07-18 22:28:28,2021-07-18 22:28:28
2860,1,5.52,2021-07-18 22:29:25,2021-07-18 22:29:25
2861,4,0,2021-07-18 22:32:07,2021-07-18 22:32:07
2862,6,0,2021-07-18 22:36:03,2021-07-18 22:36:03
2863,6,1,2021-07-18 22:36:20,2021-07-18 22:36:20
2864,4,0,2021-07-18 22:41:57,2021-07-18 22:41:57
2865,1,1.86,2021-07-18 22:43:29,2021-07-18 22:43:29
2866,5,0,2021-07-18 22:45:00,2021-07-18 22:45:00
2867,3,2,2021-07-18 22:47:53,2021-07-18 22:47:53
2868,1,12.59,2021-07-18 22:50:59,2021-07-18 22:50:59
2869,1,5.99,2021-07-18 22:51:25,2021-07-18 22:51:25
2870,2,0.77,2021-07-18 22:54:24,2021-07-18 22:54:24
2871,6,0,2021-07-18 22:54:37,2021-07-18 22:54:37
2872,3,0,2021-07-18 22:55:34,2021-07-18 22:55:34
2873,2,0.73,2021-07-18 22:59:01,2021-07-18 22:59:01
2874,5,0,2021-07-18 23:00:33,2021-07-18 23:00:33
2875,2,0.84,2021-07-18 23:02:47,2021-07-18 23:02:47
2876,5,0,2021-07-18 23:03:10,2021-07-18 23:03:10
2877,1,11.73,2021-07-18 23:07:50,2021-07-18 23:07:50
2878,6,0,2021-07-18 23:09:23,2021-07-18 23:09:23
2879,2,1.36,2021-07-18 23:11:38,2021-07-18 23:11:38
2880,2,0.86,2021-07-18 23:14:12,2021-07-18 23:14:12
2881,5,0,2021-07-18 23:16:01,2021-07-18 23:16:01
2882,1,5.58,2021-07-18 23:17:03,2021-07-18 23:17:03
2883,6,1,2021-07-18 23:17:19,2021-07-18 23:17:19
2884,6,1,2021-07-18 23:21:07,2021-07-18 23:21:07
2885,6,0,2021-07-18 23:23:55,2021-07-18 23:23:55
2886,3,2,2021-07-18 23:27:47,2021-07-18 23:27:47
2887,3,0,2021-07-18 23:31:11,2021-07-18 23:31:11
2888,1,5.21,2021-07-18 23:32:03,2021-07-18 23:32:03
2889,4,0,2021-07-18 23:35:11,2021-07-18 23:35:11
2890,2,1.2,2021-07-18 23:35:28,2021-07-18 23:35:28
2891,2,1.16,2021-07-18 23:35:32,2021-07-18 23:35:32
2892,1,3.44,2021-07-18 23:36:47,2021-07-18 23:36:47
2893,6,1,2021-07-18 23:37:17,2021-07-18 23:37:17
2894,3,1,2021-07-18 23:37:34,2021-07-18 23:37:34
2895,2,1.19,2021-07-18 23:39:24,2021-07-18 23:39:24
2896,6,1,2021-07-18 23:39:25,2021-07-18 23:39:25
2897,5,1,2021-07-18 23:39:37,2021-07-18 23:39:37
2898,3,2,2021-07-18 23:42:21,2021-07-18 23:42:21
2899,2,0.84,2021-07-18 23:43:55,2021-07-18 23:43:55
2900,3,2,2021-07-18 23:45:19,2021-07-18 23:45:19
2901,1,5.51,2021-07-18 23:46:41,2021-07-18 23:46:41
2902,2,0.86,2021-07-18 23:47:39,2021-07-18 23:47:39
2903,2,1.09,2021-07-18 23:47:51,2021-07-18 23:47:51
2904,5,0,2021-07-18 23:50:17,2021-07-18 23:50:17
2905,2,0.72,2021-07-18 23:51:37,2021-07-18 23:51:37
2906,6,1,2021-07-18 23:52:17,2021-07-18 23:52:17
2907,4,1,2021-07-18 23:54:05,2021-07-18 23:54:05
2908,6,1,2021-07-18 23:56:13,2021-07-18 23:56:13
2909,4,1,2021-07-18 23:56:23,2021-07-18 23:56:23
2910,6,1,2021-07-18 23:57:23,2021-07-18 23:57:23
2911,1,4.29,2021-07-19 00:20:44,2021-07-19 00:20:44
2912,1,3.19,2021-07-19 00:24:34,2021-07-19 00:24:34
2913,1,7.55,2021-07-19 01:00:04,2021-07-19 01:00:04
2914,1,5.02,2021-07-19 01:23:08,2021-07-19 01:23:08
2915,1,5.54,2021-07-19 01:24:35,2021-07-19 01:24:35
2916,1,0.97,2021-07-19 01:55:52,2021-07-19 01:55:52
2917,1,4.82,2021-07-19 02:10:16,2021-07-19 02:10:16
2918,1,13.34,2021-07-19 02:13:40,2021-07-19 02:13:40
2919,1,6.39,2021-07-19 02:24:31,2021-07-19 02:24:31
2920,1,11.55,2021-07-19 03:07:05,2021-07-19 03:07:05
2921,1,8.62,2021-07-19 03:08:34,2021-07-19 03:08:34
2922,1,8.78,2021-07-19 03:27:13,2021-07-19 03:27:13
2923,1,5.58,2021-07-19 03:28:47,2021-07-19 03:28:47
2924,1,5.99,2021-07-19 03:47:35,2021-07-19 03:47:35
2925,1,0.57,2021-07-19 03:55:36,2021-07-19 03:55:36
2926,1,1.11,2021-07-19 04:23:21,2021-07-19 04:23:21
2927,1,11.36,2021-07-19 04:32:58,2021-07-19 04:32:58
2928,1,5.09,2021-07-19 04:37:01,2021-07-19 04:37:01
2929,1,1.23,2021-07-19 06:05:25,2021-07-19 06:05:25
2930,1,6.29,2021-07-19 07:01:53,2021-07-19 07:01:53
2931,1,5.34,2021-07-19 07:19:24,2021-07-19 07:19:24
2932,1,13.60,2021-07-19 07:21:49,2021-07-19 07:21:49
2933,1,11.26,2021-07-19 07:25:48,2021-07-19 07:25:48
